SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
42002,1610612765,DET,Detroit Pistons,0040200102,2003-04-23,DET vs. ORL,W,240,89,31,73,0.425,4,14,0.286,23,32,0.719,12,35,47,20,7,8,16,24,12.0
42002,1610612742,DAL,Dallas Mavericks,0040200162,2003-04-23,DAL vs. POR,W,240,103,38,78,0.487,12,25,0.48,15,18,0.833,10,28,38,20,8,0,14,25,4.0
42002,1610612757,POR,Portland Trail Blazers,0040200162,2003-04-23,POR @ DAL,L,240,99,33,70,0.471,7,16,0.438,26,37,0.703,12,26,38,15,9,2,13,20,-4.0
42002,1610612755,PHI,Philadelphia 76ers,0040200132,2003-04-23,PHI vs. NOH,W,240,90,33,74,0.446,2,6,0.333,22,30,0.733,14,26,40,17,10,3,13,23,5.0
42002,1610612751,NJN,New Jersey Nets,0040200112,2003-04-22,NJN vs. MIL,L,240,85,32,76,0.421,3,13,0.231,18,22,0.818,11,34,45,25,4,1,18,25,-3.0
42002,1610612749,MIL,Milwaukee Bucks,0040200112,2003-04-22,MIL @ NJN,W,240,88,38,76,0.5,3,15,0.2,9,20,0.45,6,28,34,22,9,5,14,22,3.0
42002,1610612750,MIN,Minnesota Timberwolves,0040200172,2003-04-22,MIN vs. LAL,W,240,119,40,72,0.556,7,14,0.5,32,37,0.865,9,43,52,26,8,4,14,25,28.0
42002,1610612747,LAL,Los Angeles Lakers,0040200172,2003-04-22,LAL @ MIN,L,240,91,33,91,0.363,7,25,0.28,18,22,0.818,13,22,35,23,7,4,12,31,-28.0
42002,1610612738,BOS,Boston Celtics,0040200122,2003-04-21,BOS @ IND,L,240,77,28,78,0.359,7,26,0.269,14,18,0.778,9,33,42,16,9,2,10,21,-12.0
42002,1610612756,PHX,Phoenix Suns,0040200142,2003-04-21,PHX @ SAS,L,240,76,31,84,0.369,1,17,0.059,13,18,0.722,14,37,51,13,7,6,12,25,-8.0
42002,1610612762,UTA,Utah Jazz,0040200152,2003-04-21,UTA @ SAC,L,240,95,35,77,0.455,4,14,0.286,21,25,0.84,13,21,34,20,10,5,15,19,-13.0
42002,1610612754,IND,Indiana Pacers,0040200122,2003-04-21,IND vs. BOS,W,240,89,31,73,0.425,6,21,0.286,21,25,0.84,8,40,48,25,6,5,13,18,12.0
42002,1610612759,SAS,San Antonio Spurs,0040200142,2003-04-21,SAS vs. PHX,W,240,84,30,82,0.366,5,23,0.217,19,25,0.76,10,39,49,22,5,10,11,17,8.0
42002,1610612758,SAC,Sacramento Kings,0040200152,2003-04-21,SAC vs. UTA,W,240,108,44,82,0.537,4,14,0.286,16,21,0.762,15,23,38,27,8,3,14,20,13.0
42002,1610612747,LAL,Los Angeles Lakers,0040200171,2003-04-20,LAL @ MIN,W,240,117,44,80,0.55,10,19,0.526,19,24,0.792,8,27,35,30,6,7,10,21,19.0
42002,1610612755,PHI,Philadelphia 76ers,0040200131,2003-04-20,PHI vs. NOH,W,240,98,36,77,0.468,4,11,0.364,22,25,0.88,8,24,32,24,11,2,15,31,8.0
42002,1610612753,ORL,Orlando Magic,0040200101,2003-04-20,ORL @ DET,W,240,99,36,76,0.474,5,11,0.455,22,25,0.88,8,36,44,18,3,6,11,35,5.0
42002,1610612750,MIN,Minnesota Timberwolves,0040200171,2003-04-20,MIN vs. LAL,L,240,98,38,76,0.5,1,5,0.2,21,27,0.778,8,26,34,20,6,3,11,20,-19.0
42002,1610612740,NOH,New Orleans Hornets,0040200131,2003-04-20,NOH @ PHI,L,240,90,28,65,0.431,4,14,0.286,30,40,0.75,9,28,37,12,7,7,21,28,-8.0
42002,1610612765,DET,Detroit Pistons,0040200101,2003-04-20,DET vs. ORL,L,240,94,24,76,0.316,6,22,0.273,40,47,0.851,9,34,43,15,8,3,8,20,-5.0
42002,1610612759,SAS,San Antonio Spurs,0040200141,2003-04-19,SAS vs. PHX,L,265,95,32,80,0.4,5,24,0.208,26,41,0.634,19,28,47,26,10,6,15,22,-1.0
42002,1610612762,UTA,Utah Jazz,0040200151,2003-04-19,UTA @ SAC,L,240,90,37,79,0.468,1,8,0.125,15,19,0.789,13,24,37,22,8,5,17,32,-6.0
42002,1610612758,SAC,Sacramento Kings,0040200151,2003-04-19,SAC vs. UTA,W,240,96,29,69,0.42,8,12,0.667,30,37,0.811,13,25,38,20,10,6,15,17,6.0
42002,1610612749,MIL,Milwaukee Bucks,0040200111,2003-04-19,MIL @ NJN,L,240,96,40,78,0.513,10,17,0.588,6,12,0.5,7,21,28,25,10,6,14,18,-13.0
42002,1610612756,PHX,Phoenix Suns,0040200141,2003-04-19,PHX @ SAS,W,265,96,35,82,0.427,6,16,0.375,20,25,0.8,10,33,43,13,8,6,16,33,1.0
42002,1610612751,NJN,New Jersey Nets,0040200111,2003-04-19,NJN vs. MIL,W,240,109,45,83,0.542,6,15,0.4,13,18,0.722,16,32,48,30,7,3,17,18,13.0
42002,1610612754,IND,Indiana Pacers,0040200121,2003-04-19,IND vs. BOS,L,240,100,32,72,0.444,5,21,0.238,31,40,0.775,11,30,41,24,7,4,15,28,-3.0
42002,1610612742,DAL,Dallas Mavericks,0040200161,2003-04-19,DAL vs. POR,W,240,96,34,73,0.466,8,18,0.444,20,24,0.833,7,33,40,18,3,9,10,16,10.0
42002,1610612738,BOS,Boston Celtics,0040200121,2003-04-19,BOS @ IND,W,240,103,34,78,0.436,9,23,0.391,26,28,0.929,9,30,39,21,7,4,10,27,3.0
42002,1610612757,POR,Portland Trail Blazers,0040200161,2003-04-19,POR @ DAL,L,240,86,35,82,0.427,5,18,0.278,11,21,0.524,17,31,48,17,8,1,12,25,-10.0
